,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4,5,5,5,5,5,5,5,5,5,5,5,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,14,14,14,14,14,14,14,14,14,14,14,14,14,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,1,,,,,,,,,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,4,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,
1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,
1,1,0,,,,,,,,0,,0,,,,0,,0,,,,,,,,,,,,,0,,22,,,,,0,,1,,,,,,,,1,,1,1,,,,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,
1,1,0,,,,,,,,0,,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,1,,1,1,1,1,1,,1,,1,1,1,1,,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,
1,1,0,,,,,,,,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,,1,,1,,,,1,,1,,1,1,1,1,,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,
1,1,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,,1,,1,1,1,1,1,,1,,1,1,1,1,,,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,
1,1,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,,0,,0,0,0,0,,1,,,,,,1,,1,,1,1,1,1,1,,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,
1,1,1,,0,,0,,,,,,,,0,,,,,,,,,0,,0,1,,1,1,,1,,,,,,0,0,,2,1,1,1,1,,1,,1,,1,1,1,1,1,,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,
1,1,1,,0,,0,,,,,,,,0,,,,,,,,,0,,0,1,,1,1,,1,,1,0,0,,0,0,,,,,,1,,1,,,,,,,,,,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,
1,1,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,0,0,,0,,0,1,,1,1,,1,,1,,,,0,0,,2,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,
1,1,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,0,0,,,,0,1,,1,1,,1,,1,,3,,3,1,,,,,,,,1,,1,1,1,,1,1,1,,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,
1,1,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,1,,1,,1,,3,,3,3,,3,1,1,1,1,1,1,,1,1,1,,1,1,1,,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,9,
0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,,,,1,,3,,,,,,,,,,,1,,1,1,1,,,,,,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,9,9
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,9,9
